service_id,date,exception_type
30,20120211,2
30,20120212,2
30,20120213,1
30,20120214,1
30,20120215,1
30,20120216,1
30,20120217,2
30,20120218,2
30,20120219,2
30,20120220,2
30,20120221,2
30,20120222,2
30,20120223,2
30,20120224,2
30,20120225,2
30,20120226,2
30,20120227,1
30,20120228,1
30,20120229,1
30,20120301,1
30,20120302,2
30,20120303,2
30,20120304,2
30,20120305,1
30,20120306,1
30,20120307,1
30,20120308,1
30,20120309,2
30,20120310,2
30,20120311,2
30,20120312,1
30,20120313,1
30,20120314,1
30,20120315,1
30,20120316,2
30,20120317,2
30,20120318,2
30,20120319,1
30,20120320,1
30,20120321,1
30,20120322,1
30,20120323,2
30,20120324,2
30,20120325,2
30,20120326,1
30,20120327,1
30,20120328,1
30,20120329,1
30,20120330,2
31,20120102,1
31,20120103,1
31,20120104,1
31,20120105,1
22,20120212,2
22,20120213,1
22,20120214,1
22,20120215,1
22,20120216,1
22,20120217,1
22,20120218,2
22,20120219,2
22,20120220,2
22,20120221,2
22,20120222,2
22,20120223,2
22,20120224,2
22,20120225,2
22,20120226,2
22,20120227,1
22,20120228,1
22,20120229,1
22,20120301,1
22,20120302,1
22,20120303,2
22,20120304,2
22,20120305,1
22,20120306,1
22,20120307,1
22,20120308,1
22,20120309,1
22,20120310,2
22,20120311,2
22,20120312,1
22,20120313,1
22,20120314,1
22,20120315,1
22,20120316,1
22,20120317,2
22,20120318,2
22,20120319,1
22,20120320,1
22,20120321,1
22,20120322,1
22,20120323,1
22,20120324,2
22,20120325,2
22,20120326,1
22,20120327,1
22,20120328,1
22,20120329,1
22,20120330,1
23,20120102,2
23,20120103,2
23,20120104,1
23,20120105,2
23,20120106,2
23,20120107,2
23,20120108,2
23,20120109,2
23,20120110,2
23,20120111,1
23,20120112,2
23,20120113,2
23,20120114,2
23,20120115,2
23,20120116,2
23,20120117,2
23,20120118,1
23,20120119,2
23,20120120,2
23,20120121,2
23,20120122,2
23,20120123,2
23,20120124,2
23,20120125,1
23,20120126,2
23,20120127,2
23,20120128,2
23,20120129,2
23,20120130,2
23,20120131,2
23,20120201,1
23,20120202,2
23,20120203,2
23,20120204,2
23,20120205,2
23,20120206,2
23,20120207,2
23,20120208,1
23,20120209,2
23,20120210,2
23,20120211,2
23,20120212,2
23,20120213,2
23,20120214,2
23,20120215,1
23,20120216,2
23,20120217,2
23,20120218,2
23,20120219,2
23,20120220,2
23,20120221,2
23,20120222,2
23,20120223,2
23,20120224,2
23,20120225,2
23,20120226,2
23,20120227,2
23,20120228,2
23,20120229,1
23,20120301,2
23,20120302,2
23,20120303,2
23,20120304,2
23,20120305,2
23,20120306,2
23,20120307,1
23,20120308,2
23,20120309,2
23,20120310,2
23,20120311,2
23,20120312,2
23,20120313,2
23,20120314,1
23,20120315,2
23,20120316,2
23,20120317,2
23,20120318,2
23,20120319,2
23,20120320,2
23,20120321,1
23,20120322,2
23,20120323,2
23,20120324,2
23,20120325,2
23,20120326,2
23,20120327,2
23,20120328,1
23,20120329,2
23,20120330,2
24,20120102,2
24,20120103,2
24,20120104,2
24,20120105,2
24,20120106,1
24,20120107,2
24,20120108,2
24,20120109,2
24,20120110,2
24,20120111,2
24,20120112,2
24,20120113,1
24,20120114,2
24,20120115,2
24,20120116,2
24,20120117,2
24,20120118,2
24,20120119,2
24,20120120,1
24,20120121,2
24,20120122,2
24,20120123,2
24,20120124,2
24,20120125,2
24,20120126,2
24,20120127,1
24,20120128,2
24,20120129,2
24,20120130,2
24,20120131,2
24,20120201,2
24,20120202,2
24,20120203,1
24,20120204,2
24,20120205,2
24,20120206,2
24,20120207,2
24,20120208,2
24,20120209,2
24,20120210,1
24,20120211,2
24,20120212,2
24,20120213,2
24,20120214,2
24,20120215,2
24,20120216,2
24,20120217,1
24,20120218,2
24,20120219,2
24,20120220,2
24,20120221,2
24,20120222,2
24,20120223,2
24,20120224,2
24,20120225,2
24,20120226,2
24,20120227,2
24,20120228,2
24,20120229,2
24,20120301,2
24,20120302,1
24,20120303,2
24,20120304,2
24,20120305,2
24,20120306,2
24,20120307,2
24,20120308,2
24,20120309,1
24,20120310,2
24,20120311,2
24,20120312,2
24,20120313,2
24,20120314,2
24,20120315,2
24,20120316,1
24,20120317,2
24,20120318,2
24,20120319,2
24,20120320,2
24,20120321,2
24,20120322,2
24,20120323,1
24,20120324,2
24,20120325,2
24,20120326,2
24,20120327,2
24,20120328,2
24,20120329,2
24,20120330,1
25,20120102,2
25,20120103,1
25,20120104,2
25,20120105,2
25,20120106,2
25,20120107,2
25,20120108,2
25,20120109,2
25,20120110,1
25,20120111,2
25,20120112,2
25,20120113,2
25,20120114,2
25,20120115,2
25,20120116,2
25,20120117,1
25,20120118,2
25,20120119,2
25,20120120,2
25,20120121,2
25,20120122,2
25,20120123,2
25,20120124,1
25,20120125,2
25,20120126,2
25,20120127,2
25,20120128,2
25,20120129,2
25,20120130,2
25,20120131,1
25,20120201,2
25,20120202,2
25,20120203,2
25,20120204,2
25,20120205,2
25,20120206,2
25,20120207,1
25,20120208,2
25,20120209,2
25,20120210,2
25,20120211,2
25,20120212,2
25,20120213,2
25,20120214,1
25,20120215,2
25,20120216,2
25,20120217,2
25,20120218,2
25,20120219,2
25,20120220,2
25,20120221,2
25,20120222,2
25,20120223,2
25,20120224,2
25,20120225,2
25,20120226,2
25,20120227,2
25,20120228,1
25,20120229,2
25,20120301,2
25,20120302,2
25,20120303,2
25,20120304,2
25,20120305,2
25,20120306,1
25,20120307,2
25,20120308,2
25,20120309,2
25,20120310,2
25,20120311,2
25,20120312,2
25,20120313,1
25,20120314,2
25,20120315,2
25,20120316,2
25,20120317,2
25,20120318,2
25,20120319,2
25,20120320,1
25,20120321,2
25,20120322,2
25,20120323,2
25,20120324,2
25,20120325,2
25,20120326,2
25,20120327,1
25,20120328,2
25,20120329,2
25,20120330,2
26,20120102,1
26,20120103,1
26,20120104,1
26,20120105,1
26,20120106,1
26,20120107,2
26,20120108,2
26,20120109,1
26,20120110,1
26,20120111,1
26,20120112,1
26,20120113,1
26,20120114,2
26,20120115,2
26,20120116,1
26,20120117,1
26,20120118,1
26,20120119,1
26,20120120,1
26,20120121,2
26,20120122,2
26,20120123,1
26,20120124,1
26,20120125,1
26,20120126,1
26,20120127,1
26,20120128,2
26,20120129,2
26,20120130,1
26,20120131,1
26,20120201,1
26,20120202,1
26,20120203,1
26,20120204,2
26,20120205,2
26,20120206,1
26,20120207,1
26,20120208,1
26,20120209,1
26,20120210,1
26,20120211,2
26,20120212,2
26,20120213,1
26,20120214,1
26,20120215,1
26,20120216,1
26,20120217,1
26,20120218,2
26,20120219,2
26,20120220,2
26,20120221,2
26,20120222,2
26,20120223,2
26,20120224,2
26,20120225,2
26,20120226,2
26,20120227,1
26,20120228,1
26,20120229,1
26,20120301,1
26,20120302,1
26,20120303,2
26,20120304,2
26,20120305,1
26,20120306,1
26,20120307,1
26,20120308,1
5,20120128,2
5,20120129,2
5,20120130,1
5,20120131,1
5,20120201,1
5,20120202,1
5,20120203,2
5,20120204,2
5,20120205,2
5,20120206,1
5,20120207,1
5,20120208,1
5,20120209,1
5,20120210,2
5,20120211,2
5,20120212,2
5,20120213,1
5,20120214,1
5,20120215,1
5,20120216,1
5,20120217,2
5,20120218,2
5,20120219,2
5,20120220,1
5,20120221,1
5,20120222,1
5,20120223,1
5,20120224,2
5,20120225,2
5,20120226,2
5,20120227,1
5,20120228,1
5,20120229,1
5,20120301,1
5,20120302,2
5,20120303,2
5,20120304,2
5,20120305,1
5,20120306,1
5,20120307,1
5,20120308,1
5,20120309,2
5,20120310,2
5,20120311,2
5,20120312,1
5,20120313,1
5,20120314,1
5,20120315,1
5,20120316,2
5,20120317,2
5,20120318,2
5,20120319,1
5,20120320,1
5,20120321,1
5,20120322,1
5,20120323,2
5,20120324,2
5,20120325,2
5,20120326,1
5,20120327,1
5,20120328,1
5,20120329,1
5,20120330,2
6,20120102,2
6,20120103,1
6,20120104,2
6,20120105,2
6,20120106,2
6,20120107,2
6,20120108,2
6,20120109,2
6,20120110,1
6,20120111,2
6,20120112,2
6,20120113,2
6,20120114,2
6,20120115,2
6,20120116,2
6,20120117,1
6,20120118,2
6,20120119,2
6,20120120,2
6,20120121,2
6,20120122,2
6,20120123,2
6,20120124,1
6,20120125,2
6,20120126,2
6,20120127,2
6,20120128,2
6,20120129,2
6,20120130,2
6,20120131,1
6,20120201,2
6,20120202,2
6,20120203,2
6,20120204,2
6,20120205,2
6,20120206,2
6,20120207,1
6,20120208,2
6,20120209,2
6,20120210,2
6,20120211,2
6,20120212,2
6,20120213,2
6,20120214,1
6,20120215,2
6,20120216,2
6,20120217,2
6,20120218,2
6,20120219,2
6,20120220,2
6,20120221,1
6,20120222,2
6,20120223,2
6,20120224,2
6,20120225,2
6,20120226,2
6,20120227,2
6,20120228,1
6,20120229,2
6,20120301,2
6,20120302,2
6,20120303,2
6,20120304,2
6,20120305,2
6,20120306,1
6,20120307,2
6,20120308,2
6,20120309,2
6,20120310,2
6,20120311,2
6,20120312,2
6,20120313,1
6,20120314,2
6,20120315,2
6,20120316,2
6,20120317,2
6,20120318,2
6,20120319,2
6,20120320,1
6,20120321,2
6,20120322,2
6,20120323,2
6,20120324,2
6,20120325,2
6,20120326,2
6,20120327,1
6,20120328,2
6,20120329,2
6,20120330,2
7,20120102,1
7,20120103,2
7,20120104,1
7,20120105,2
7,20120106,2
7,20120107,2
7,20120108,2
7,20120109,1
7,20120110,2
7,20120111,1
7,20120112,2
7,20120113,2
7,20120114,2
7,20120115,2
7,20120116,1
7,20120117,2
7,20120118,1
7,20120119,2
7,20120120,2
7,20120121,2
7,20120122,2
7,20120123,1
7,20120124,2
7,20120125,1
7,20120126,2
7,20120127,2
7,20120128,2
7,20120129,2
7,20120130,1
7,20120131,2
7,20120201,1
7,20120202,2
7,20120203,2
7,20120204,2
7,20120205,2
7,20120206,1
7,20120207,2
7,20120208,1
7,20120209,2
7,20120210,2
7,20120211,2
7,20120212,2
7,20120213,1
7,20120214,2
7,20120215,1
7,20120216,2
7,20120217,2
7,20120218,2
7,20120219,2
7,20120220,1
7,20120221,2
7,20120222,1
7,20120223,2
7,20120224,2
7,20120225,2
7,20120226,2
7,20120227,1
7,20120228,2
7,20120229,1
7,20120301,2
7,20120302,2
7,20120303,2
7,20120304,2
7,20120305,1
7,20120306,2
7,20120307,1
7,20120308,2
7,20120309,2
7,20120310,2
7,20120311,2
7,20120312,1
7,20120313,2
7,20120314,1
7,20120315,2
7,20120316,2
7,20120317,2
7,20120318,2
7,20120319,1
7,20120320,2
7,20120321,1
7,20120322,2
7,20120323,2
7,20120324,2
7,20120325,2
7,20120326,1
7,20120327,2
7,20120328,1
7,20120329,2
7,20120330,2
8,20120102,2
8,20120103,2
8,20120104,2
8,20120105,1
8,20120106,2
8,20120107,2
8,20120108,2
8,20120109,2
8,20120110,2
8,20120111,2
8,20120112,1
8,20120113,2
8,20120114,2
8,20120115,2
8,20120116,2
8,20120117,2
8,20120118,2
8,20120119,1
8,20120120,2
8,20120121,2
8,20120122,2
8,20120123,2
8,20120124,2
8,20120125,2
8,20120126,1
8,20120127,2
8,20120128,2
8,20120129,2
8,20120130,2
8,20120131,2
8,20120201,2
8,20120202,1
8,20120203,2
8,20120204,2
8,20120205,2
8,20120206,2
8,20120207,2
8,20120208,2
8,20120209,1
8,20120210,2
8,20120211,2
8,20120212,2
8,20120213,2
8,20120214,2
8,20120215,2
8,20120216,1
8,20120217,2
8,20120218,2
8,20120219,2
8,20120220,2
8,20120221,2
8,20120222,2
8,20120223,1
8,20120224,2
8,20120225,2
8,20120226,2
8,20120227,2
8,20120228,2
8,20120229,2
8,20120301,1
8,20120302,2
8,20120303,2
8,20120304,2
8,20120305,2
8,20120306,2
8,20120307,2
8,20120308,1
8,20120309,2
8,20120310,2
8,20120311,2
8,20120312,2
8,20120313,2
8,20120314,2
8,20120315,1
8,20120316,2
8,20120317,2
8,20120318,2
8,20120319,2
8,20120320,2
8,20120321,2
8,20120322,1
8,20120323,2
8,20120324,2
8,20120325,2
8,20120326,2
8,20120327,2
8,20120328,2
8,20120329,1
8,20120330,2
9,20120102,2
9,20120103,1
9,20120104,2
9,20120105,1
9,20120106,1
9,20120107,2
9,20120108,2
9,20120109,2
9,20120110,1
9,20120111,2
9,20120112,1
9,20120113,1
9,20120114,2
9,20120115,2
9,20120116,2
9,20120117,1
9,20120118,2
9,20120119,1
9,20120120,1
9,20120121,2
9,20120122,2
9,20120123,2
9,20120124,1
9,20120125,2
9,20120126,1
9,20120127,1
9,20120128,2
9,20120129,2
9,20120130,2
9,20120131,1
9,20120201,2
9,20120202,1
9,20120203,1
9,20120204,2
9,20120205,2
9,20120206,2
9,20120207,1
9,20120208,2
9,20120209,1
9,20120210,1
9,20120211,2
9,20120212,2
9,20120213,2
9,20120214,1
9,20120215,2
9,20120216,1
9,20120217,1
9,20120218,2
9,20120219,2
9,20120220,2
9,20120221,1
9,20120222,2
9,20120223,1
9,20120224,1
9,20120225,2
9,20120226,2
9,20120227,2
9,20120228,1
9,20120229,2
9,20120301,1
9,20120302,1
9,20120303,2
9,20120304,2
9,20120305,2
9,20120306,1
9,20120307,2
9,20120308,1
9,20120309,1
9,20120310,2
9,20120311,2
9,20120312,2
9,20120313,1
9,20120314,2
9,20120315,1
9,20120316,1
9,20120317,2
9,20120318,2
9,20120319,2
9,20120320,1
9,20120321,2
9,20120322,1
9,20120323,1
9,20120324,2
9,20120325,2
9,20120326,2
9,20120327,1
9,20120328,2
9,20120329,1
9,20120330,1
10,20120102,2
10,20120103,1
10,20120104,2
10,20120105,2
10,20120106,1
10,20120107,2
10,20120108,2
10,20120109,2
10,20120110,1
10,20120111,2
10,20120112,2
10,20120113,1
10,20120114,2
10,20120115,2
10,20120116,2
10,20120117,1
10,20120118,2
10,20120119,2
10,20120120,1
10,20120121,2
10,20120122,2
10,20120123,2
10,20120124,1
10,20120125,2
10,20120126,2
10,20120127,1
10,20120128,2
10,20120129,2
10,20120130,2
10,20120131,1
10,20120201,2
10,20120202,2
10,20120203,1
10,20120204,2
10,20120205,2
10,20120206,2
10,20120207,1
10,20120208,2
10,20120209,2
10,20120210,1
10,20120211,2
10,20120212,2
10,20120213,2
10,20120214,1
10,20120215,2
10,20120216,2
10,20120217,1
10,20120218,2
10,20120219,2
10,20120220,2
10,20120221,1
10,20120222,2
10,20120223,2
10,20120224,1
10,20120225,2
10,20120226,2
10,20120227,2
10,20120228,1
10,20120229,2
10,20120301,2
10,20120302,1
10,20120303,2
10,20120304,2
10,20120305,2
10,20120306,1
10,20120307,2
10,20120308,2
10,20120309,1
10,20120310,2
10,20120311,2
10,20120312,2
10,20120313,1
10,20120314,2
10,20120315,2
10,20120316,1
10,20120317,2
10,20120318,2
10,20120319,2
10,20120320,1
10,20120321,2
10,20120322,2
10,20120323,1
10,20120324,2
10,20120325,2
10,20120326,2
10,20120327,1
10,20120328,2
10,20120329,2
10,20120330,1
11,20120102,2
11,20120103,2
11,20120104,1
11,20120105,2
11,20120106,2
11,20120107,2
11,20120108,2
11,20120109,2
11,20120110,2
11,20120111,1
11,20120112,2
11,20120113,2
11,20120114,2
11,20120115,2
11,20120116,2
11,20120117,2
11,20120118,1
11,20120119,2
11,20120120,2
11,20120121,2
11,20120122,2
11,20120123,2
11,20120124,2
11,20120125,1
11,20120126,2
11,20120127,2
11,20120128,2
11,20120129,2
11,20120130,2
11,20120131,2
11,20120201,1
11,20120202,2
11,20120203,2
11,20120204,2
11,20120205,2
11,20120206,2
11,20120207,2
11,20120208,1
11,20120209,2
11,20120210,2
11,20120211,2
11,20120212,2
11,20120213,2
11,20120214,2
11,20120215,1
11,20120216,2
11,20120217,2
11,20120218,2
11,20120219,2
11,20120220,2
11,20120221,2
11,20120222,1
11,20120223,2
11,20120224,2
11,20120225,2
11,20120226,2
11,20120227,2
11,20120228,2
11,20120229,1
11,20120301,2
11,20120302,2
11,20120303,2
11,20120304,2
11,20120305,2
11,20120306,2
11,20120307,1
11,20120308,2
11,20120309,2
11,20120310,2
11,20120311,2
11,20120312,2
11,20120313,2
11,20120314,1
11,20120315,2
11,20120316,2
11,20120317,2
11,20120318,2
11,20120319,2
11,20120320,2
11,20120321,1
11,20120322,2
11,20120323,2
11,20120324,2
11,20120325,2
11,20120326,2
11,20120327,2
11,20120328,1
11,20120329,2
11,20120330,2
12,20120102,1
12,20120103,1
12,20120104,1
12,20120105,1
12,20120106,1
12,20120107,2
12,20120108,2
12,20120109,1
12,20120110,1
12,20120111,1
12,20120112,1
12,20120113,1
12,20120114,2
12,20120115,2
12,20120116,1
12,20120117,1
12,20120118,1
12,20120119,1
12,20120120,1
12,20120121,2
12,20120122,2
12,20120123,1
12,20120124,1
12,20120125,1
12,20120126,1
12,20120127,1
12,20120128,2
12,20120129,2
12,20120130,1
12,20120131,1
12,20120201,1
12,20120202,1
12,20120203,1
12,20120204,2
12,20120205,2
12,20120206,1
12,20120207,1
12,20120208,1
12,20120209,1
12,20120210,1
12,20120211,2
12,20120212,2
12,20120213,1
12,20120214,1
12,20120215,1
12,20120216,1
12,20120217,1
12,20120218,2
12,20120219,2
12,20120220,2
12,20120221,2
12,20120222,2
12,20120223,2
12,20120224,2
12,20120225,2
12,20120226,2
12,20120227,1
12,20120228,1
12,20120229,1
12,20120301,1
12,20120302,1
12,20120303,2
12,20120304,2
12,20120305,1
12,20120306,1
12,20120307,1
12,20120308,1
12,20120309,1
12,20120310,2
12,20120311,2
12,20120312,1
12,20120313,1
12,20120314,1
12,20120315,1
12,20120316,1
12,20120317,2
12,20120318,2
12,20120319,1
12,20120320,1
12,20120321,1
12,20120322,1
12,20120323,1
12,20120324,2
12,20120325,2
12,20120326,1
12,20120327,1
12,20120328,1
12,20120329,1
12,20120330,1
13,20120102,1
13,20120103,1
13,20120104,1
13,20120105,1
13,20120106,1
13,20120107,2
13,20120108,2
13,20120109,1
13,20120110,1
13,20120111,1
13,20120112,1
13,20120113,1
13,20120114,2
13,20120115,2
13,20120116,1
13,20120117,1
13,20120118,1
13,20120119,1
13,20120120,1
13,20120121,2
13,20120122,2
13,20120123,1
13,20120124,1
13,20120125,1
13,20120126,1
13,20120127,1
13,20120128,2
13,20120129,2
13,20120130,1
13,20120131,1
13,20120201,1
13,20120202,1
13,20120203,1
13,20120204,2
13,20120205,2
13,20120206,1
13,20120207,1
13,20120208,1
13,20120209,1
13,20120210,1
13,20120211,2
13,20120212,2
13,20120213,1
13,20120214,1
13,20120215,1
13,20120216,1
13,20120217,1
13,20120218,2
13,20120219,2
13,20120220,2
13,20120221,2
13,20120222,2
13,20120223,2
13,20120224,2
13,20120225,2
13,20120226,2
13,20120227,1
13,20120228,1
13,20120229,1
13,20120301,1
13,20120302,1
13,20120303,2
13,20120304,2
13,20120305,1
13,20120306,1
13,20120307,1
13,20120308,1
13,20120309,1
13,20120310,2
13,20120311,2
13,20120312,1
13,20120313,1
13,20120314,1
13,20120315,1
13,20120316,1
13,20120317,2
13,20120318,2
13,20120319,1
13,20120320,1
13,20120321,1
13,20120322,1
13,20120323,1
13,20120324,2
13,20120325,2
13,20120326,1
13,20120327,1
13,20120328,1
13,20120329,1
13,20120330,1
14,20120102,1
14,20120103,1
14,20120104,1
14,20120105,1
14,20120106,1
14,20120107,2
14,20120108,2
14,20120109,1
14,20120110,1
14,20120111,1
14,20120112,1
14,20120113,1
14,20120114,2
14,20120115,2
14,20120116,1
14,20120117,1
14,20120118,1
14,20120119,1
14,20120120,1
14,20120121,2
14,20120122,2
14,20120123,1
14,20120124,1
14,20120125,1
14,20120126,1
14,20120127,1
14,20120128,2
14,20120129,2
14,20120130,1
14,20120131,1
14,20120201,1
14,20120202,1
14,20120203,1
14,20120204,2
14,20120205,2
14,20120206,1
14,20120207,1
14,20120208,1
14,20120209,1
14,20120210,1
14,20120211,2
14,20120212,2
14,20120213,1
14,20120214,1
14,20120215,1
14,20120216,1
14,20120217,1
14,20120218,2
14,20120219,2
14,20120220,2
14,20120221,2
14,20120222,2
14,20120223,2
14,20120224,2
14,20120225,2
14,20120226,2
14,20120227,1
14,20120228,1
14,20120229,1
14,20120301,1
14,20120302,1
14,20120303,2
14,20120304,2
14,20120305,1
14,20120306,1
14,20120307,1
14,20120308,1
14,20120309,1
14,20120310,2
14,20120311,2
14,20120312,1
14,20120313,1
14,20120314,1
14,20120315,1
14,20120316,1
14,20120317,2
14,20120318,2
14,20120319,1
14,20120320,1
14,20120321,1
14,20120322,1
14,20120323,1
14,20120324,2
14,20120325,2
14,20120326,1
14,20120327,1
14,20120328,1
14,20120329,1
14,20120330,1
15,20120102,1
15,20120103,1
15,20120104,1
15,20120105,1
15,20120106,1
15,20120107,2
15,20120108,2
15,20120109,1
15,20120110,1
15,20120111,1
15,20120112,1
15,20120113,1
15,20120114,2
15,20120115,2
15,20120116,1
15,20120117,1
15,20120118,1
15,20120119,1
15,20120120,1
15,20120121,2
15,20120122,2
15,20120123,1
15,20120124,1
15,20120125,1
15,20120126,1
15,20120127,1
15,20120128,2
15,20120129,2
15,20120130,1
15,20120131,1
15,20120201,1
15,20120202,1
15,20120203,1
15,20120204,2
15,20120205,2
15,20120206,1
15,20120207,1
15,20120208,1
15,20120209,1
15,20120210,1
15,20120211,2
15,20120212,2
15,20120213,1
15,20120214,1
15,20120215,1
15,20120216,1
15,20120217,1
15,20120218,2
15,20120219,2
15,20120220,2
15,20120221,2
15,20120222,2
15,20120223,2
15,20120224,2
15,20120225,2
15,20120226,2
15,20120227,1
15,20120228,1
15,20120229,1
15,20120301,1
15,20120302,1
15,20120303,2
15,20120304,2
15,20120305,1
15,20120306,1
15,20120307,1
15,20120308,1
15,20120309,1
15,20120310,2
15,20120311,2
15,20120312,1
15,20120313,1
15,20120314,1
15,20120315,1
15,20120316,1
15,20120317,2
15,20120318,2
15,20120319,1
15,20120320,1
15,20120321,1
15,20120322,1
15,20120323,1
15,20120324,2
15,20120325,2
15,20120326,1
15,20120327,1
15,20120328,1
15,20120329,1
15,20120330,1
16,20120102,1
16,20120103,1
16,20120104,1
16,20120105,1
16,20120106,1
16,20120107,2
16,20120108,2
16,20120109,1
16,20120110,1
16,20120111,1
16,20120112,1
16,20120113,1
16,20120114,2
16,20120115,2
16,20120116,1
16,20120117,1
16,20120118,1
16,20120119,1
16,20120120,1
16,20120121,2
16,20120122,2
16,20120123,1
16,20120124,1
16,20120125,1
16,20120126,1
16,20120127,1
16,20120128,2
16,20120129,2
16,20120130,1
16,20120131,1
16,20120201,1
16,20120202,1
16,20120203,1
16,20120204,2
16,20120205,2
16,20120206,1
16,20120207,1
16,20120208,1
16,20120209,1
16,20120210,1
16,20120211,2
16,20120212,2
16,20120213,1
16,20120214,1
16,20120215,1
16,20120216,1
16,20120217,1
16,20120218,2
16,20120219,2
16,20120220,2
16,20120221,2
16,20120222,2
16,20120223,2
16,20120224,2
16,20120225,2
16,20120226,2
16,20120227,1
16,20120228,1
16,20120229,1
16,20120301,1
16,20120302,1
16,20120303,2
16,20120304,2
16,20120305,1
16,20120306,1
16,20120307,1
16,20120308,1
16,20120309,1
16,20120310,2
16,20120311,2
16,20120312,1
16,20120313,1
16,20120314,1
16,20120315,1
16,20120316,1
16,20120317,2
16,20120318,2
16,20120319,1
16,20120320,1
16,20120321,1
16,20120322,1
16,20120323,1
16,20120324,2
16,20120325,2
16,20120326,1
16,20120327,1
16,20120328,1
16,20120329,1
16,20120330,1
17,20120102,1
17,20120103,1
17,20120104,2
17,20120105,1
17,20120106,1
17,20120107,2
17,20120108,2
17,20120109,1
17,20120110,1
17,20120111,2
17,20120112,1
17,20120113,1
17,20120114,2
17,20120115,2
17,20120116,1
17,20120117,1
17,20120118,2
17,20120119,1
17,20120120,1
17,20120121,2
17,20120122,2
17,20120123,1
17,20120124,1
17,20120125,2
17,20120126,1
17,20120127,1
17,20120128,2
17,20120129,2
17,20120130,1
17,20120131,1
17,20120201,2
17,20120202,1
17,20120203,1
17,20120204,2
17,20120205,2
17,20120206,1
17,20120207,1
17,20120208,2
17,20120209,1
17,20120210,1
17,20120211,2
17,20120212,2
17,20120213,1
17,20120214,1
17,20120215,2
17,20120216,1
17,20120217,1
17,20120218,2
17,20120219,2
17,20120220,2
17,20120221,2
17,20120222,2
17,20120223,2
17,20120224,2
17,20120225,2
17,20120226,2
17,20120227,1
17,20120228,1
17,20120229,2
17,20120301,1
17,20120302,1
17,20120303,2
17,20120304,2
17,20120305,1
17,20120306,1
17,20120307,2
17,20120308,1
17,20120309,1
17,20120310,2
17,20120311,2
17,20120312,1
17,20120313,1
17,20120314,2
17,20120315,1
17,20120316,1
17,20120317,2
17,20120318,2
17,20120319,1
17,20120320,1
17,20120321,2
17,20120322,1
17,20120323,1
17,20120324,2
17,20120325,2
17,20120326,1
17,20120327,1
17,20120328,2
17,20120329,1
17,20120330,1
18,20120102,1
18,20120103,2
18,20120104,1
18,20120105,2
18,20120106,2
18,20120107,2
18,20120108,2
18,20120109,1
18,20120110,2
18,20120111,1
18,20120112,2
18,20120113,2
18,20120114,2
18,20120115,2
18,20120116,1
