stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
11603806,Kolltveitveien,11603806,59.494280,5.756810,http://gt.rkt.no/H11603806
11603807,Hustoft,11603807,59.500920,5.762800,http://gt.rkt.no/H11603807
11603808,Hustoft,11603808,59.499830,5.761590,http://gt.rkt.no/H11603808
11603809,Rabben,11603809,59.518430,5.795040,http://gt.rkt.no/H11603809
11603810,Rabben,11603810,59.518510,5.794940,http://gt.rkt.no/H11603810
11603812,Ilsvåg,11603812,59.518530,5.806880,http://gt.rkt.no/H11603812
11603813,Ilsvåg,11603813,59.519930,5.809330,http://gt.rkt.no/H11603813
11603814,Sandvik,11603814,59.522053,5.813200,http://gt.rkt.no/H11603814
11603815,Sandvik,11603815,59.522680,5.816660,http://gt.rkt.no/H11603815
11603816,Landa,11603816,59.540986,5.694597,http://gt.rkt.no/H11603816
11603817,Landa,11603817,59.540880,5.694390,http://gt.rkt.no/H11603817
11603818,Avlseikje,11603818,59.546464,5.695826,http://gt.rkt.no/H11603818
11603819,Avlseikje,11603819,59.546140,5.695560,http://gt.rkt.no/H11603819
11603820,Vatskrysset,11603820,59.551704,5.694511,http://gt.rkt.no/H11603820
11603821,Vatskrysset,11603821,59.551120,5.694260,http://gt.rkt.no/H11603821
11603823,Aurdalskrysset,11603823,59.558538,5.699513,http://gt.rkt.no/H11603823
11603824,Aurdalskrysset,11603824,59.558590,5.699340,http://gt.rkt.no/H11603824
11603825,Eikeland sør,11603825,59.566800,5.702591,http://gt.rkt.no/H11603825
11603826,Eikeland sør,11603826,59.565570,5.701926,http://gt.rkt.no/H11603826
11603827,Eikeland nord,11603827,59.569726,5.702752,http://gt.rkt.no/H11603827
11603828,Eikeland nord,11603828,59.570248,5.702625,http://gt.rkt.no/H11603828
11603829,Favnabø,11603829,59.577426,5.706828,http://gt.rkt.no/H11603829
11593831,Viland,11593831,59.581768,5.711180,http://gt.rkt.no/H11593831
11593832,Viland,11593832,59.581008,5.710216,http://gt.rkt.no/H11593832
11593834,Frønsdal,11593834,59.584410,5.716700,http://gt.rkt.no/H11593834
11593835,Espeland,11593835,59.588223,5.727348,http://gt.rkt.no/H11593835
11593836,Espeland,11593836,59.588350,5.727410,http://gt.rkt.no/H11593836
11593837,Ølensvåg,11593837,59.593214,5.734684,http://gt.rkt.no/H11593837
11593838,Ølensvåg,11593838,59.592720,5.733850,http://gt.rkt.no/H11593838
11593839,Ølensvåg kryss,11593839,59.596695,5.743291,http://gt.rkt.no/H11593839
11593840,Ølensvåg kryss,11593840,59.596700,5.741970,http://gt.rkt.no/H11593840
11593841,Ølensvåg kryss,11593841,59.596260,5.741650,http://gt.rkt.no/H11593841
11593842,Ølensvåg gamle skole,11593842,59.598740,5.738880,http://gt.rkt.no/H11593842
11593843,Ørland,11593843,59.601270,5.741840,http://gt.rkt.no/H11593843
11593844,Berge vest,11593844,59.604137,5.750229,http://gt.rkt.no/H11593844
11593845,Berge vest,11593845,59.604315,5.748161,http://gt.rkt.no/H11593845
11593846,Berge øst,11593846,59.606335,5.760664,http://gt.rkt.no/H11593846
11593847,Berge øst,11593847,59.605480,5.759005,http://gt.rkt.no/H11593847
11593848,Lundeneset,11593848,59.609960,5.769093,http://gt.rkt.no/H11593848
11593849,Lundeneset,11593849,59.609350,5.767500,http://gt.rkt.no/H11593849
11593850,Lunde,11593850,59.612496,5.775393,http://gt.rkt.no/H11593850
11593851,Kåta,11593851,59.617530,5.783840,http://gt.rkt.no/H11593851
11593852,Kåta,11593852,59.617350,5.783570,http://gt.rkt.no/H11593852
11593853,Ulvanes,11593853,59.622570,5.786430,http://gt.rkt.no/H11593853
11593854,Vaka,11593854,59.630330,5.782160,http://gt.rkt.no/H11593854
11593855,Gjerdevik vest,11593855,59.599400,5.756250,http://gt.rkt.no/H11593855
11593856,Gjerdevik vest,11593856,59.598650,5.749990,http://gt.rkt.no/H11593856
11593857,Gjerdevik øst,11593857,59.599337,5.756882,http://gt.rkt.no/H11593857
11593858,Gjerdevik øst,11593858,59.599416,5.757190,http://gt.rkt.no/H11593858
11593859,Hytlingetong,11593859,59.601536,5.782841,http://gt.rkt.no/H11593859
11593860,Hytlingetong,11593860,59.601550,5.782470,http://gt.rkt.no/H11593860
11593861,Litle Nerheim,11593861,59.602361,5.791480,http://gt.rkt.no/H11593861
11593862,Litle Nerheim,11593862,59.602460,5.790760,http://gt.rkt.no/H11593862
11593863,Nerheim,11593863,59.603266,5.799288,http://gt.rkt.no/H11593863
11593864,Nerheim,11593864,59.603330,5.797620,http://gt.rkt.no/H11593864
11593865,Ølen kyrkje,11593865,59.603953,5.802791,http://gt.rkt.no/H11593865
11593866,Ølen kai,11593866,59.606022,5.807103,http://gt.rkt.no/H11593866
11593868,Ølen vgs.,11593868,59.606651,5.814662,http://gt.rkt.no/H11593868
11593869,Haugane vest,11593869,59.604081,5.820447,http://gt.rkt.no/H11593869
11593870,Haugane vest,11593870,59.604476,5.813190,http://gt.rkt.no/H11593870
11593871,Eiodalen,11593871,59.600162,5.808476,http://gt.rkt.no/H11593871
11593872,Eiodalen,11593872,59.599810,5.808640,http://gt.rkt.no/H11593872
11593874,Øklandsveien,11593874,59.584130,5.811440,http://gt.rkt.no/H11593874
11593875,Øklandsveien,11593875,59.583960,5.811330,http://gt.rkt.no/H11593875
11593877,Stumoveien,11593877,59.578490,5.811270,http://gt.rkt.no/H11593877
11603878,Myrabø,11603878,59.572677,5.808091,http://gt.rkt.no/H11603878
11603879,Myrabø,11603879,59.572407,5.807898,http://gt.rkt.no/H11603879
11603880,Steinsland,11603880,59.568936,5.807206,http://gt.rkt.no/H11603880
11603882,Sønnanå,11603882,59.566030,5.806390,http://gt.rkt.no/H11603882
11603883,Sønnanå,11603883,59.564970,5.807480,http://gt.rkt.no/H11603883
11603884,Stopleveien,11603884,59.562580,5.809950,http://gt.rkt.no/H11603884
11603885,Stopleveien,11603885,59.562441,5.809868,http://gt.rkt.no/H11603885
11603886,Humletveit,11603886,59.558160,5.816430,http://gt.rkt.no/H11603886
11603887,Humletveit,11603887,59.557800,5.816460,http://gt.rkt.no/H11603887
11603888,Lærdal,11603888,59.555820,5.819730,http://gt.rkt.no/H11603888
11603889,Lærdal,11603889,59.555491,5.819801,http://gt.rkt.no/H11603889
11603890,Sandeid fengsel,11603890,59.553700,5.829310,http://gt.rkt.no/H11603890
11603891,Sandeid fengsel,11603891,59.553856,5.828980,http://gt.rkt.no/H11603891
11603892,Bjørkhaug,11603892,59.549530,5.849450,http://gt.rkt.no/H11603892
11603893,Bjørkhaug,11603893,59.549260,5.849970,http://gt.rkt.no/H11603893
11603894,Skeia,11603894,59.548030,5.854360,http://gt.rkt.no/H11603894
11603895,Skeia,11603895,59.547936,5.854270,http://gt.rkt.no/H11603895
11603896,Helgelandsveien,11603896,59.546710,5.857070,http://gt.rkt.no/H11603896
11603898,Sandeid,11603898,59.543730,5.865490,http://gt.rkt.no/H11603898
11603899,Sandeid,11603899,59.543060,5.868030,http://gt.rkt.no/H11603899
11603900,Sandeid kai,11603900,59.541810,5.867750,http://gt.rkt.no/H11603900
11603901,Østbø,11603901,59.533780,5.871500,http://gt.rkt.no/H11603901
11603902,Østbø,11603902,59.534040,5.871100,http://gt.rkt.no/H11603902
11593903,Ryo,11593903,59.604270,5.840080,http://gt.rkt.no/H11593903
11593904,Dørheim,11593904,59.604264,5.841007,http://gt.rkt.no/H11593904
11593905,Tveit,11593905,59.605583,5.851150,http://gt.rkt.no/H11593905
11593906,Tveit,11593906,59.605520,5.850350,http://gt.rkt.no/H11593906
11593907,Hiksdal,11593907,59.611036,5.872455,http://gt.rkt.no/H11593907
11593908,Hiksdal,11593908,59.611010,5.869730,http://gt.rkt.no/H11593908
11593909,Oppheim,11593909,59.616824,5.877756,http://gt.rkt.no/H11593909
11593910,Oppheim,11593910,59.616040,5.876560,http://gt.rkt.no/H11593910
11593911,Fikse,11593911,59.622367,5.885184,http://gt.rkt.no/H11593911
11603913,Vikedal,11603913,59.498480,5.902120,http://gt.rkt.no/H11603913
11603914,Vikedal skule,11603914,59.495660,5.907750,http://gt.rkt.no/H11603914
11603915,Eskedalen,11603915,59.492120,5.906310,http://gt.rkt.no/H11603915
11603916,Eskedalen,11603916,59.492060,5.906130,http://gt.rkt.no/H11603916
11603917,Hogganvik,11603917,59.479950,5.923090,http://gt.rkt.no/H11603917
11603918,Hogganvik,11603918,59.480020,5.923250,http://gt.rkt.no/H11603918
11603919,Birkeland,11603919,59.489660,5.971400,http://gt.rkt.no/H11603919
11603920,Birkeland,11603920,59.489390,5.971785,http://gt.rkt.no/H11603920
11603921,Ølmedal,11603921,59.485730,5.980220,http://gt.rkt.no/H11603921
11603922,Ølmedal,11603922,59.485220,5.981500,http://gt.rkt.no/H11603922
11603925,Kvaløy,11603925,59.480510,6.026900,http://gt.rkt.no/H11603925
11603926,Kvaløy,11603926,59.480583,6.027260,http://gt.rkt.no/H11603926
11603927,Liabø,11603927,59.481710,6.043350,http://gt.rkt.no/H11603927
11603928,Aksland,11603928,59.483550,6.067460,http://gt.rkt.no/H11603928
11593929,Trovågsfeltet,11593929,59.533120,5.554970,http://gt.rkt.no/H11593929
11593930,Ulvevne,11593930,59.552656,5.565361,http://gt.rkt.no/H11593930
11593931,Dommasnes,11593931,59.586040,5.578760,http://gt.rkt.no/H11593931
11593932,Vikebygd kryss,11593932,59.590850,5.589160,http://gt.rkt.no/H11593932
11593933,Vikebygd sentrum,11593933,59.594091,5.590795,http://gt.rkt.no/H11593933
11593934,Vikebygd sentrum,11593934,59.594016,5.590670,http://gt.rkt.no/H11593934
11593935,Vikebygd skule,11593935,59.597750,5.591940,http://gt.rkt.no/H11593935
11593936,Vikebygd bygdahus,11593936,59.600080,5.591760,http://gt.rkt.no/H11593936
11593937,Vikebygd bygdahus,11593937,59.600790,5.591400,http://gt.rkt.no/H11593937
11593938,Kvame,11593938,59.607875,5.585445,http://gt.rkt.no/H11593938
11593939,Skartland nord,11593939,59.629786,5.585773,http://gt.rkt.no/H11593939
11593940,Skartland sør,11593940,59.625890,5.586920,http://gt.rkt.no/H11593940
11593941,Årvikveien,11593941,59.634570,5.582640,http://gt.rkt.no/H11593941
11593942,Årvikveien,11593942,59.634685,5.582050,http://gt.rkt.no/H11593942
11593944,Tindeland sør,11593944,59.650500,5.576770,http://gt.rkt.no/H11593944
11593945,Tindeland sør,11593945,59.650360,5.576890,http://gt.rkt.no/H11593945
11593946,Sandvikveien,11593946,59.665320,5.579540,http://gt.rkt.no/H11593946
11593947,Sandvik,11593947,59.671430,5.585790,http://gt.rkt.no/H11593947
11593948,Åsbø,11593948,59.675210,5.588200,http://gt.rkt.no/H11593948
11593949,Utbjoa kryss,11593949,59.677185,5.606293,http://gt.rkt.no/H11593949
11593950,Utbjoa kryss,11593950,59.677620,5.605850,http://gt.rkt.no/H11593950
11593952,Utbjoa,11593952,59.674470,5.613840,http://gt.rkt.no/H11593952
11593953,Utbjoa,11593953,59.674470,5.614260,http://gt.rkt.no/H11593953
11593954,Bjoa Auto,11593954,59.667070,5.636390,http://gt.rkt.no/H11593954
11593955,Bjoa Auto,11593955,59.667050,5.636400,http://gt.rkt.no/H11593955
11593956,Helsehuset,11593956,59.665020,5.641960,http://gt.rkt.no/H11593956
11593957,Helsehuset,11593957,59.664910,5.641880,http://gt.rkt.no/H11593957
11593959,Innbjoa kryss,11593959,59.662290,5.649580,http://gt.rkt.no/H11593959
11593960,Innbjoa kryss,11593960,59.662250,5.649980,http://gt.rkt.no/H11593960
11593961,Garkroken,11593961,59.660923,5.651925,http://gt.rkt.no/H11593961
11593962,Garkroken,11593962,59.660730,5.652260,http://gt.rkt.no/H11593962
11593963,Apalvikveien,11593963,59.660700,5.659430,http://gt.rkt.no/H11593963
11593964,Apalvikveien,11593964,59.660620,5.659810,http://gt.rkt.no/H11593964
11593965,Hetland Ølen,11593965,59.658943,5.665795,http://gt.rkt.no/H11593965
11593966,Hetland Ølen,11593966,59.658850,5.666150,http://gt.rkt.no/H11593966
11593967,Bjoa skule,11593967,59.660030,5.677560,http://gt.rkt.no/H11593967
11593968,Brandøy,11593968,59.661233,5.693096,http://gt.rkt.no/H11593968
11593969,Brandøy,11593969,59.661320,5.691850,http://gt.rkt.no/H11593969
11593970,Haugsgjerde vest,11593970,59.658680,5.705750,http://gt.rkt.no/H11593970
11593971,Haugsgjerde vest,11593971,59.658680,5.705550,http://gt.rkt.no/H11593971
11593972,Haugsgjerde øst,11593972,59.657650,5.712760,http://gt.rkt.no/H11593972
11593973,Haugsgjerde øst,11593973,59.657600,5.713220,http://gt.rkt.no/H11593973
11593974,Kjellesvik,11593974,59.648526,5.753641,http://gt.rkt.no/H11593974
11593975,Kjellesvik,11593975,59.648920,5.752800,http://gt.rkt.no/H11593975
11593976,Vaka gamle skole,11593976,59.633880,5.780000,http://gt.rkt.no/H11593976
11063979,Jens Risøens gt.,11063979,59.409567,5.265995,http://gt.rkt.no/H11063979
11063980,Sjømenns aldershjem,11063980,59.416505,5.255831,http://gt.rkt.no/H11063980
11063981,Rabinowitzparken,11063981,59.405790,5.278240,http://gt.rkt.no/H11063981
11063982,Skudenesgata,11063982,59.398730,5.285310,http://gt.rkt.no/H11063982
11063983,Skudenesgata,11063983,59.398880,5.285030,http://gt.rkt.no/H11063983
11063984,Haugesund stadion,11063984,59.412635,5.277573,http://gt.rkt.no/H11063984
11063985,Haugesund stadion,11063985,59.412566,5.277406,http://gt.rkt.no/H11063985
11063986,Starevegen,11063986,59.409759,5.292510,http://gt.rkt.no/H11063986
11063987,Starevegen,11063987,59.409661,5.292565,http://gt.rkt.no/H11063987
11063988,Rogalandsgata,11063988,59.410035,5.285091,http://gt.rkt.no/H11063988
11063989,Rogalandsgata,11063989,59.409999,5.284969,http://gt.rkt.no/H11063989
11063990,Vardafjellhallen,11063990,59.410696,5.290491,http://gt.rkt.no/H11063990
11063992,Vardafjell sykehjem,11063992,59.413840,5.295220,http://gt.rkt.no/H11063992
11063993,Vardafjell sykehjem,11063993,59.413850,5.294600,http://gt.rkt.no/H11063993
11063996,Halvardshaugen,11063996,59.431230,5.256415,http://gt.rkt.no/H11063996
11063997,Strindavegen,11063997,59.432855,5.252763,http://gt.rkt.no/H11063997
11063999,Såtevegen,11063999,59.440120,5.279280,http://gt.rkt.no/H11063999
11064002,Fjordingvegen,11064002,59.442800,5.277220,http://gt.rkt.no/H11064002
11064003,Dølevegen,11064003,59.443620,5.281790,http://gt.rkt.no/H11064003
11064005,Solandsbakkane,11064005,59.430800,5.285960,http://gt.rkt.no/H11064005
11064008,Gard skole,11064008,59.427260,5.267090,http://gt.rkt.no/H11064008
11064009,Oddagaten,11064009,59.419380,5.269739,http://gt.rkt.no/H11064009
11064010,Oddagaten,11064010,59.419200,5.269584,http://gt.rkt.no/H11064010
11064011,Haraldsvang sykehjem,11064011,59.422910,5.283360,http://gt.rkt.no/H11064011
11494012,Austbøvegen,11494012,59.376741,5.304298,http://gt.rkt.no/H11494012
11064014,Radisson SAS Hotel,11064014,59.384384,5.303376,http://gt.rkt.no/H11064014
11494016,Eiternes kryss,11494016,59.354473,5.323853,http://gt.rkt.no/H11494016
11494018,Moksheimsåsen,11494018,59.361120,5.321408,http://gt.rkt.no/H11494018
11064022,Fjellvegen v/Skjoldavegen,11064022,59.417114,5.296592,http://gt.rkt.no/H11064022
11064023,E134 v/Varden,11064023,59.394533,5.307813,http://gt.rkt.no/H11064023
11064024,E134 v/Varden,11064024,59.394642,5.308210,http://gt.rkt.no/H11064024
11124025,Skjeggestad,11124025,58.489952,6.498179,http://gt.rkt.no/H11124025
11124026,Skjeggestad,11124026,58.489997,6.498163,http://gt.rkt.no/H11124026
11124027,Handeland,11124027,58.510850,6.518840,http://gt.rkt.no/H11124027
11124028,Eik,11124028,58.525260,6.497260,http://gt.rkt.no/H11124028
11124029,Sveknes,11124029,58.536240,6.499890,http://gt.rkt.no/H11124029
11124030,Geitebru,11124030,58.548907,6.494509,http://gt.rkt.no/H11124030
11124031,Rusdal,11124031,58.577820,6.499480,http://gt.rkt.no/H11124031
11064032,Bjørkevegen,11064032,59.392488,5.315838,http://gt.rkt.no/H11064032
11014033,Helleland prestegård,11014033,58.522355,6.111853,http://gt.rkt.no/H11014033
11014034,Helleland prestegård,11014034,58.522445,6.111819,http://gt.rkt.no/H11014034
11014035,Skjerpeveien,11014035,58.526728,6.126196,http://gt.rkt.no/H11014035
11014038,Klungland,11014038,58.522457,6.091981,http://gt.rkt.no/H11014038
11014039,Strømstad,11014039,58.530632,6.133516,http://gt.rkt.no/H11014039
11014040,Strømstad,11014040,58.530686,6.133431,http://gt.rkt.no/H11014040
11014041,Helleland,11014041,58.533639,6.147607,http://gt.rkt.no/H11014041
11014042,Helleland,11014042,58.533746,6.147780,http://gt.rkt.no/H11014042
11014043,Sleveland,11014043,58.509840,6.047383,http://gt.rkt.no/H11014043
11014044,Sleveland,11014044,58.509898,6.047264,http://gt.rkt.no/H11014044
11144045,Tengesdal,11144045,58.530692,6.027349,http://gt.rkt.no/H11144045
11144046,Tengesdal,11144046,58.530701,6.027263,http://gt.rkt.no/H11144046
11014047,Kjelland,11014047,58.502774,6.043471,http://gt.rkt.no/H11014047
11014048,Kjelland,11014048,58.502841,6.043465,http://gt.rkt.no/H11014048
11014049,Øygrei,11014049,58.496974,6.041266,http://gt.rkt.no/H11014049
11014050,Øygrei,11014050,58.496998,6.041383,http://gt.rkt.no/H11014050
11014051,Vegstasjonen,11014051,58.478792,6.028886,http://gt.rkt.no/H11014051
11014052,Vegstasjonen,11014052,58.478298,6.028645,http://gt.rkt.no/H11014052
11014054,Bakkebø,11014054,58.471936,6.026418,http://gt.rkt.no/H11014054
11014055,Holan,11014055,58.469196,6.025875,http://gt.rkt.no/H11014055
11014056,Holan,11014056,58.469196,6.025775,http://gt.rkt.no/H11014056
11014057,Hareveien,11014057,58.468662,6.015383,http://gt.rkt.no/H11014057
11014058,Beverveien,11014058,58.469802,6.014528,http://gt.rkt.no/H11014058
11014059,Rådyrveien,11014059,58.469355,6.009884,http://gt.rkt.no/H11014059
11014060,Fotlandsbakken,11014060,58.487777,5.997785,http://gt.rkt.no/H11014060
11014061,Tengs,11014061,58.480012,5.994916,http://gt.rkt.no/H11014061
11014062,Tengs,11014062,58.479931,5.994436,http://gt.rkt.no/H11014062
11014063,Tengsareid,11014063,58.479239,5.997143,http://gt.rkt.no/H11014063
11014064,Tengsareid,11014064,58.478979,5.996886,http://gt.rkt.no/H11014064
11014065,Krossmoen,11014065,58.522950,6.097382,http://gt.rkt.no/H11014065
11014067,Tveideveien,11014067,58.527435,6.095964,http://gt.rkt.no/H11014067
11014068,Tveideveien,11014068,58.526726,6.096100,http://gt.rkt.no/H11014068
11194069,Vatnamo,11194069,58.486905,5.839410,http://gt.rkt.no/H11194069
11194070,Vatnamo,11194070,58.486941,5.839342,http://gt.rkt.no/H11194070
11014071,Sannarnes,11014071,58.480731,5.856386,http://gt.rkt.no/H11014071
11014072,Sannarnes,11014072,58.480785,5.856300,http://gt.rkt.no/H11014072
11194073,Tuen,11194073,58.485747,5.826850,http://gt.rkt.no/H11194073
11194075,Holmane,11194075,58.488337,5.822382,http://gt.rkt.no/H11194075
11124077,Heskestad,11124077,58.490997,6.361282,http://gt.rkt.no/H11124077
11124078,Heskestad,11124078,58.490953,6.361145,http://gt.rkt.no/H11124078
11124079,Heskestad kirke,11124079,58.500196,6.359637,http://gt.rkt.no/H11124079
11124080,Heskestad kirke,11124080,58.499828,6.359410,http://gt.rkt.no/H11124080
11124081,Ualand,11124081,58.531440,6.334909,http://gt.rkt.no/H11124081
11124082,Ualand,11124082,58.531323,6.334753,http://gt.rkt.no/H11124082
11124083,Bilstad,11124083,58.537794,6.313257,http://gt.rkt.no/H11124083
11124084,Bilstad,11124084,58.537848,6.312966,http://gt.rkt.no/H11124084
11124085,Refsland,11124085,58.538573,6.303977,http://gt.rkt.no/H11124085
11124086,Refsland,11124086,58.538591,6.303925,http://gt.rkt.no/H11124086
11014095,Stapnes,11014095,58.384215,6.053161,http://gt.rkt.no/H11014095
11014097,Grastveit,11014097,58.388393,6.048214,http://gt.rkt.no/H11014097
11014098,Søndre Svanesvei,11014098,58.390317,6.044303,http://gt.rkt.no/H11014098
11014100,Nordre Svanesvei,11014100,58.392473,6.041162,http://gt.rkt.no/H11014100
11014101,Nordre Svanesvei,11014101,58.392419,6.041162,http://gt.rkt.no/H11014101
11014102,Nodland,11014102,58.401598,6.034973,http://gt.rkt.no/H11014102
11014103,Nodland,11014103,58.401490,6.034990,http://gt.rkt.no/H11014103
11014104,Lygre,11014104,58.421970,6.021152,http://gt.rkt.no/H11014104
11014106,Lygre,11014106,58.438670,6.009605,http://gt.rkt.no/H11014106
11014107,Lygre,11014107,58.438634,6.009383,http://gt.rkt.no/H11014107
11014108,Lyngveien,11014108,58.438322,6.002534,http://gt.rkt.no/H11014108
11014109,Rinnan snuplass,11014109,58.438206,5.999983,http://gt.rkt.no/H11014109
11014110,Myrullveien,11014110,58.437029,6.000787,http://gt.rkt.no/H11014110
11014111,Myrullveien,11014111,58.437092,6.000547,http://gt.rkt.no/H11014111
11014115,Rinnan,11014115,58.431311,5.998180,http://gt.rkt.no/H11014115
11014116,Symrebakken,11014116,58.432488,6.010008,http://gt.rkt.no/H11014116
11014117,Symrebakken,11014117,58.432520,6.009837,http://gt.rkt.no/H11014117
11014118,Lyngtangen,11014118,58.426379,6.008495,http://gt.rkt.no/H11014118
11014119,Hestnes,11014119,58.420159,6.005596,http://gt.rkt.no/H11014119
11014120,Hovland,11014120,58.424855,5.981864,http://gt.rkt.no/H11014120
11014121,Østebrød nord,11014121,58.438358,5.907193,http://gt.rkt.no/H11014121
11014123,Midbrød,11014123,58.443088,5.903212,http://gt.rkt.no/H11014123
11014124,Midbrød,11014124,58.442953,5.903281,http://gt.rkt.no/H11014124
11014125,Segleim,11014125,58.444937,5.902182,http://gt.rkt.no/H11014125
11014127,Skjelebred,11014127,58.463549,5.944277,http://gt.rkt.no/H11014127
11014129,Leidland nord,11014129,58.463788,5.960706,http://gt.rkt.no/H11014129
11014132,Leidlandsveien,11014132,58.462477,5.968125,http://gt.rkt.no/H11014132
11014133,Leidland sør,11014133,58.460991,5.974360,http://gt.rkt.no/H11014133
11014134,Robertson,11014134,58.454779,5.976722,http://gt.rkt.no/H11014134
11014135,Robertson,11014135,58.454779,5.976448,http://gt.rkt.no/H11014135
11014136,Essoveien,11014136,58.453364,5.976020,http://gt.rkt.no/H11014136
11014137,Essoveien,11014137,58.453364,5.975900,http://gt.rkt.no/H11014137
11014138,Fiskarvik,11014138,58.450576,5.975625,http://gt.rkt.no/H11014138
11014139,Fiskarvik,11014139,58.451048,5.975146,http://gt.rkt.no/H11014139
11014140,Vadlåsen,11014140,58.449131,5.976584,http://gt.rkt.no/H11014140
11014141,Vadlåsen,11014141,58.448669,5.976703,http://gt.rkt.no/H11014141
11014142,Myklebust,11014142,58.463146,5.931273,http://gt.rkt.no/H11014142
11014143,Myklebust,11014143,58.462970,5.930726,http://gt.rkt.no/H11014143
11014145,Hellvik,11014145,58.486242,5.892147,http://gt.rkt.no/H11014145
11014146,Hellvik,11014146,58.486273,5.892060,http://gt.rkt.no/H11014146
11014147,Skadberg,11014147,58.459223,5.919903,http://gt.rkt.no/H11014147
11014148,Skadberg,11014148,58.459978,5.922009,http://gt.rkt.no/H11014148
11014149,Skadberg,11014149,58.457410,5.910672,http://gt.rkt.no/H11014149
11014150,Samslått,11014150,58.449336,5.902825,http://gt.rkt.no/H11014150
11014151,Sletteveien,11014151,58.485257,5.889302,http://gt.rkt.no/H11014151
11014154,Hellvik trelast,11014154,58.481501,5.871072,http://gt.rkt.no/H11014154
11034157,Saudagata,11034157,58.966035,5.735796,http://gt.rkt.no/H11034157
11144158,Gjedrem,11144158,58.623326,6.091950,http://gt.rkt.no/H11144158
11014160,Helland,11014160,58.495589,5.913442,http://gt.rkt.no/H11014160
11014161,Maurholsveien,11014161,58.495544,5.913613,http://gt.rkt.no/H11014161
11194162,Tuen,11194162,58.485743,5.826746,http://gt.rkt.no/H11194162
11124163,Moi st.,11124163,58.457866,6.551258,http://gt.rkt.no/H11124163
11494164,Århaugbakken,11494164,59.392766,5.371323,http://gt.rkt.no/H11494164
11494165,Århaugbakken,11494165,59.392920,5.371091,http://gt.rkt.no/H11494165
11494166,Skrevegen 310,11494166,59.386660,5.372731,http://gt.rkt.no/H11494166
11494167,Skrevegen 310,11494167,59.386975,5.372956,http://gt.rkt.no/H11494167
11494168,Skrevegen 335,11494168,59.385120,5.370951,http://gt.rkt.no/H11494168
11494169,Skrevegen 352,11494169,59.384760,5.369583,http://gt.rkt.no/H11494169
11494170,Skrevegen 396,11494170,59.381043,5.364606,http://gt.rkt.no/H11494170
11494171,Skrevegen 396,11494171,59.380936,5.364459,http://gt.rkt.no/H11494171
11494172,Skrevegen 427,11494172,59.378458,5.361540,http://gt.rkt.no/H11494172
11494173,Skrevegen 427,11494173,59.378473,5.362313,http://gt.rkt.no/H11494173
11024176,Øykjabakken,11024176,58.824051,5.718976,http://gt.rkt.no/H11024176
11024177,Olinebakken,11024177,58.838123,5.733251,http://gt.rkt.no/H11024177
11024178,Sannerudkrysset,11024178,58.824296,5.714626,http://gt.rkt.no/H11024178
11024179,Sleireveien,11024179,58.854175,5.729418,http://gt.rkt.no/H11024179
11024180,Sleireveien,11024180,58.854103,5.729574,http://gt.rkt.no/H11024180
11424184,Eltarvåg nord,11424184,59.124793,5.720988,http://gt.rkt.no/H11424184
11424185,Eltarvåg nord,11424185,59.124827,5.720045,http://gt.rkt.no/H11424185
11424186,Sørbøkrossen,11424186,59.126490,5.639581,http://gt.rkt.no/H11424186
11024187,Prestheiveien,11024187,58.832373,5.742786,http://gt.rkt.no/H11024187
11024188,Aase,11024188,58.830278,5.717500,http://gt.rkt.no/H11024188
11024189,Grevlingveien,11024189,58.867117,5.764722,http://gt.rkt.no/H11024189
11024190,Skaret,11024190,58.842793,5.766924,http://gt.rkt.no/H11024190
11204191,Sør Braut,11204191,58.754242,5.624491,http://gt.rkt.no/H11204191
11024192,Skarabakken,11024192,58.843511,5.772445,http://gt.rkt.no/H11024192
11024193,Skaarlia barnehage,11024193,58.841958,5.772714,http://gt.rkt.no/H11024193
11024194,Øydgard,11024194,58.839920,5.772500,http://gt.rkt.no/H11024194
11024196,Figgenveien 55,11024196,58.785847,5.815564,http://gt.rkt.no/H11024196
11024197,Figgjo skole,11024197,58.786643,5.812897,http://gt.rkt.no/H11024197
11024198,Rabbaveien,11024198,58.925247,5.850981,http://gt.rkt.no/H11024198
11024199,Selvikveien,11024199,58.890463,6.044290,http://gt.rkt.no/H11024199
11204200,Orstadveien,11204200,58.792916,5.714374,http://gt.rkt.no/H11204200
11204201,Orstad mølle sør,11204201,58.794079,5.717133,http://gt.rkt.no/H11204201
11204202,Orstadveien,11204202,58.793158,5.714285,http://gt.rkt.no/H11204202
11024203,Kyrkjevollen skole,11024203,58.927625,5.840261,http://gt.rkt.no/H11024203
11024204,Bersagelveien,11024204,58.926215,5.851550,http://gt.rkt.no/H11024204
11024205,Lauvmeisveien,11024205,58.861963,5.758565,http://gt.rkt.no/H11024205
11024206,Lauvmeisveien,11024206,58.862638,5.758348,http://gt.rkt.no/H11024206
11024207,Hogstadkrossen,11024207,58.882964,5.837891,http://gt.rkt.no/H11024207
11204209,Hasselveien,11204209,58.783439,5.616581,http://gt.rkt.no/H11204209
11244211,Krigshistorisk museum,11244211,58.871379,5.662892,http://gt.rkt.no/H11244211
11024212,Prestveien,11024212,58.832170,5.669670,http://gt.rkt.no/H11024212
11024213,Bekkasinveien,11024213,58.845590,5.714148,http://gt.rkt.no/H11024213
